"table","section_id","item","instrument","instructions","section_prompt","item_text","correct_response","option_text","resp","raw_resp"
"mturkddm_lexical","mturkddm_lexical_1","adgu","Lexical decision task, Experiment 1 (Ratcliff & Hendrickson (2021), 'Do data from mechanical Turk subjects replicate accuracy, response time, and diffusion modeling results?', Behavior Research Methods 53:2302), deposit osf.io/za9y8","A letter string was presented and the participant decided whether it was a valid English word or a nonword, responding with key 1 for “valid word” and key 2 for “nonword”.","High-frequency word pool","adgu","nonword","valid word",0,"key 1"
"mturkddm_lexical","mturkddm_lexical_1","adgu","Lexical decision task, Experiment 1 (Ratcliff & Hendrickson (2021), 'Do data from mechanical Turk subjects replicate accuracy, response time, and diffusion modeling results?', Behavior Research Methods 53:2302), deposit osf.io/za9y8","A letter string was presented and the participant decided whether it was a valid English word or a nonword, responding with key 1 for “valid word” and key 2 for “nonword”.","High-frequency word pool","adgu","nonword","nonword",1,"key 2"
"mturkddm_lexical","mturkddm_lexical_2","adhere","Lexical decision task, Experiment 1 (Ratcliff & Hendrickson (2021), 'Do data from mechanical Turk subjects replicate accuracy, response time, and diffusion modeling results?', Behavior Research Methods 53:2302), deposit osf.io/za9y8","A letter string was presented and the participant decided whether it was a valid English word or a nonword, responding with key 1 for “valid word” and key 2 for “nonword”.","Low-frequency word pool","adhere","valid word","valid word",1,"key 1"
"mturkddm_lexical","mturkddm_lexical_2","adhere","Lexical decision task, Experiment 1 (Ratcliff & Hendrickson (2021), 'Do data from mechanical Turk subjects replicate accuracy, response time, and diffusion modeling results?', Behavior Research Methods 53:2302), deposit osf.io/za9y8","A letter string was presented and the participant decided whether it was a valid English word or a nonword, responding with key 1 for “valid word” and key 2 for “nonword”.","Low-frequency word pool","adhere","valid word","nonword",0,"key 2"
"mturkddm_lexical","mturkddm_lexical_3","admiral","Lexical decision task, Experiment 1 (Ratcliff & Hendrickson (2021), 'Do data from mechanical Turk subjects replicate accuracy, response time, and diffusion modeling results?', Behavior Research Methods 53:2302), deposit osf.io/za9y8","A letter string was presented and the participant decided whether it was a valid English word or a nonword, responding with key 1 for “valid word” and key 2 for “nonword”.","Very-low-frequency word pool","admiral","valid word","valid word",1,"key 1"
"mturkddm_lexical","mturkddm_lexical_3","admiral","Lexical decision task, Experiment 1 (Ratcliff & Hendrickson (2021), 'Do data from mechanical Turk subjects replicate accuracy, response time, and diffusion modeling results?', Behavior Research Methods 53:2302), deposit osf.io/za9y8","A letter string was presented and the participant decided whether it was a valid English word or a nonword, responding with key 1 for “valid word” and key 2 for “nonword”.","Very-low-frequency word pool","admiral","valid word","nonword",0,"key 2"
"mturkddm_lexical","mturkddm_lexical_3","adoration","Lexical decision task, Experiment 1 (Ratcliff & Hendrickson (2021), 'Do data from mechanical Turk subjects replicate accuracy, response time, and diffusion modeling results?', Behavior Research Methods 53:2302), deposit osf.io/za9y8","A letter string was presented and the participant decided whether it was a valid English word or a nonword, responding with key 1 for “valid word” and key 2 for “nonword”.","Very-low-frequency word pool","adoration","valid word","valid word",1,"key 1"
"mturkddm_lexical","mturkddm_lexical_3","adoration","Lexical decision task, Experiment 1 (Ratcliff & Hendrickson (2021), 'Do data from mechanical Turk subjects replicate accuracy, response time, and diffusion modeling results?', Behavior Research Methods 53:2302), deposit osf.io/za9y8","A letter string was presented and the participant decided whether it was a valid English word or a nonword, responding with key 1 for “valid word” and key 2 for “nonword”.","Very-low-frequency word pool","adoration","valid word","nonword",0,"key 2"
"mturkddm_lexical","mturkddm_lexical_1","aduciteun","Lexical decision task, Experiment 1 (Ratcliff & Hendrickson (2021), 'Do data from mechanical Turk subjects replicate accuracy, response time, and diffusion modeling results?', Behavior Research Methods 53:2302), deposit osf.io/za9y8","A letter string was presented and the participant decided whether it was a valid English word or a nonword, responding with key 1 for “valid word” and key 2 for “nonword”.","High-frequency word pool","aduciteun","nonword","valid word",0,"key 1"
"mturkddm_lexical","mturkddm_lexical_1","aduciteun","Lexical decision task, Experiment 1 (Ratcliff & Hendrickson (2021), 'Do data from mechanical Turk subjects replicate accuracy, response time, and diffusion modeling results?', Behavior Research Methods 53:2302), deposit osf.io/za9y8","A letter string was presented and the participant decided whether it was a valid English word or a nonword, responding with key 1 for “valid word” and key 2 for “nonword”.","High-frequency word pool","aduciteun","nonword","nonword",1,"key 2"
"mturkddm_lexical","mturkddm_lexical_3","aduct","Lexical decision task, Experiment 1 (Ratcliff & Hendrickson (2021), 'Do data from mechanical Turk subjects replicate accuracy, response time, and diffusion modeling results?', Behavior Research Methods 53:2302), deposit osf.io/za9y8","A letter string was presented and the participant decided whether it was a valid English word or a nonword, responding with key 1 for “valid word” and key 2 for “nonword”.","Very-low-frequency word pool","aduct","nonword","valid word",0,"key 1"
"mturkddm_lexical","mturkddm_lexical_3","aduct","Lexical decision task, Experiment 1 (Ratcliff & Hendrickson (2021), 'Do data from mechanical Turk subjects replicate accuracy, response time, and diffusion modeling results?', Behavior Research Methods 53:2302), deposit osf.io/za9y8","A letter string was presented and the participant decided whether it was a valid English word or a nonword, responding with key 1 for “valid word” and key 2 for “nonword”.","Very-low-frequency word pool","aduct","nonword","nonword",1,"key 2"
"mturkddm_lexical","mturkddm_lexical_2","advent","Lexical decision task, Experiment 1 (Ratcliff & Hendrickson (2021), 'Do data from mechanical Turk subjects replicate accuracy, response time, and diffusion modeling results?', Behavior Research Methods 53:2302), deposit osf.io/za9y8","A letter string was presented and the participant decided whether it was a valid English word or a nonword, responding with key 1 for “valid word” and key 2 for “nonword”.","Low-frequency word pool","advent","valid word","valid word",1,"key 1"
"mturkddm_lexical","mturkddm_lexical_2","advent","Lexical decision task, Experiment 1 (Ratcliff & Hendrickson (2021), 'Do data from mechanical Turk subjects replicate accuracy, response time, and diffusion modeling results?', Behavior Research Methods 53:2302), deposit osf.io/za9y8","A letter string was presented and the participant decided whether it was a valid English word or a nonword, responding with key 1 for “valid word” and key 2 for “nonword”.","Low-frequency word pool","advent","valid word","nonword",0,"key 2"
"mturkddm_lexical","mturkddm_lexical_3","adverb","Lexical decision task, Experiment 1 (Ratcliff & Hendrickson (2021), 'Do data from mechanical Turk subjects replicate accuracy, response time, and diffusion modeling results?', Behavior Research Methods 53:2302), deposit osf.io/za9y8","A letter string was presented and the participant decided whether it was a valid English word or a nonword, responding with key 1 for “valid word” and key 2 for “nonword”.","Very-low-frequency word pool","adverb","valid word","valid word",1,"key 1"
"mturkddm_lexical","mturkddm_lexical_3","adverb","Lexical decision task, Experiment 1 (Ratcliff & Hendrickson (2021), 'Do data from mechanical Turk subjects replicate accuracy, response time, and diffusion modeling results?', Behavior Research Methods 53:2302), deposit osf.io/za9y8","A letter string was presented and the participant decided whether it was a valid English word or a nonword, responding with key 1 for “valid word” and key 2 for “nonword”.","Very-low-frequency word pool","adverb","valid word","nonword",0,"key 2"
"mturkddm_lexical","mturkddm_lexical_2","adversary","Lexical decision task, Experiment 1 (Ratcliff & Hendrickson (2021), 'Do data from mechanical Turk subjects replicate accuracy, response time, and diffusion modeling results?', Behavior Research Methods 53:2302), deposit osf.io/za9y8","A letter string was presented and the participant decided whether it was a valid English word or a nonword, responding with key 1 for “valid word” and key 2 for “nonword”.","Low-frequency word pool","adversary","valid word","valid word",1,"key 1"
"mturkddm_lexical","mturkddm_lexical_2","adversary","Lexical decision task, Experiment 1 (Ratcliff & Hendrickson (2021), 'Do data from mechanical Turk subjects replicate accuracy, response time, and diffusion modeling results?', Behavior Research Methods 53:2302), deposit osf.io/za9y8","A letter string was presented and the participant decided whether it was a valid English word or a nonword, responding with key 1 for “valid word” and key 2 for “nonword”.","Low-frequency word pool","adversary","valid word","nonword",0,"key 2"
